Original_x,Optimal_x,Cost,Objective,Runtime,Slack_fa,Slack_va,Slack_ca,Slack_rs
"[8.1, 0.67, 0.55, 1.8, 0.1169999999999999, 32.0, 141.0, 0.9968, 3.17, 0.62, 9.4]","[4.00000000e+00 2.00000000e-01 7.36752001e-01 6.70000000e+00
 1.17000000e-01 3.20000000e+01 1.41000000e+02 9.96800000e-01
 3.17000000e+00 6.20000000e-01 9.40000000e+00]",0.186752000810325,0.186752000810325,0.0539424419403076,0,0,0.186752000810325,0
"[5.8, 0.68, 0.02, 1.8, 0.087, 21.0, 94.0, 0.9944, 3.54, 0.52, 10.0]","[4.00000000e+00 2.00000000e-01 1.16947772e+00 6.70000000e+00
 8.70000000e-02 2.10000000e+01 9.40000000e+01 9.94400000e-01
 3.54000000e+00 5.20000000e-01 1.00000000e+01]",0.619477722581805,0.619477722581805,0.0387022495269775,0,0,0.619477722581805,0
"[7.6, 0.49, 0.26, 1.6, 0.236, 10.0, 88.0, 0.9968, 3.11, 0.8, 9.3]","[ 4.          0.2         1.09798849  6.7         0.236      10.
 88.          0.9968      3.11        0.8         9.3       ]",0.547988485296048,0.547988485296048,0.0407278537750244,0,0,0.547988485296048,0
"[6.9, 0.49, 0.1, 2.3, 0.074, 12.0, 30.0, 0.9959, 3.42, 0.58, 10.2]","[ 4.          0.2         0.76338727  6.7         0.074      12.
 30.          0.9959      3.42        0.58       10.2       ]",0.213387268754571,0.213387268754571,0.0227751731872558,0,0,0.213387268754571,0
"[8.2, 0.4, 0.44, 2.8, 0.089, 11.0, 43.0, 0.9975, 3.53, 0.61, 10.5]","[ 4.          0.2         0.88896576  6.7         0.089      11.
 43.          0.9975      3.53        0.61       10.5       ]",0.338965758936061,0.338965758936061,0.0231134891510009,0,0,0.338965758936061,0
"[7.3, 0.33, 0.47, 2.1, 0.077, 5.0, 11.0, 0.9958, 3.33, 0.53, 10.3]","[ 4.          0.2         0.70081888  6.7         0.077       5.
 11.          0.9958      3.33        0.53       10.3       ]",0.150818883451411,0.150818883451411,0.0714766979217529,0,0,0.150818883451411,0
"[7.5, 0.6, 0.03, 1.8, 0.095, 25.0, 99.0, 0.995, 3.35, 0.54, 10.1]","[4.0000000e+00 2.0000000e-01 8.2660753e-01 6.7000000e+00 9.5000000e-02
 2.5000000e+01 9.9000000e+01 9.9500000e-01 3.3500000e+00 5.4000000e-01
 1.0100000e+01]",0.276607530189337,0.276607530189337,0.0278639793395996,0,0,0.276607530189337,0
"[7.5, 0.6, 0.03, 1.8, 0.095, 25.0, 99.0, 0.995, 3.35, 0.54, 10.1]","[4.0000000e+00 2.0000000e-01 8.2660753e-01 6.7000000e+00 9.5000000e-02
 2.5000000e+01 9.9000000e+01 9.9500000e-01 3.3500000e+00 5.4000000e-01
 1.0100000e+01]",0.276607530189337,0.276607530189337,0.0282471179962158,0,0,0.276607530189337,0
"[7.1, 0.68, 0.0, 2.2, 0.073, 12.0, 22.0, 0.9969, 3.48, 0.5, 9.3]","[ 4.          0.2         1.25559852  6.7         0.073      12.
 22.          0.9969      3.48        0.5         9.3       ]",0.705598518963673,0.705598518963673,0.05043625831604,0,0,0.705598518963673,0
"[6.8, 0.6, 0.18, 1.9, 0.079, 18.0, 86.0, 0.9968, 3.59, 0.57, 9.3]","[4.00000000e+00 2.00000000e-01 1.36073772e+00 6.70000000e+00
 7.90000000e-02 1.80000000e+01 8.60000000e+01 9.96800000e-01
 3.59000000e+00 5.70000000e-01 9.30000000e+00]",0.810737723516868,0.810737723516868,0.0367500782012939,0,0,0.810737723516868,0
"[7.6, 0.95, 0.03, 2.0, 0.09, 7.0, 20.0, 0.9959, 3.2, 0.56, 9.6]","[ 4.          0.2         0.72914204  6.7         0.09        7.
 20.          0.9959      3.2         0.56        9.6       ]",0.179142037137227,0.179142037137227,0.082780122756958,0,0,0.179142037137227,0
"[7.8, 0.53, 0.04, 1.7, 0.076, 17.0, 31.0, 0.9964, 3.33, 0.56, 10.0]","[ 4.          0.2         0.69959641  6.7         0.076      17.
 31.          0.9964      3.33        0.56       10.        ]",0.149596410039157,0.149596410039157,0.0218942165374755,0,0,0.149596410039157,0
"[7.4, 0.6, 0.26, 7.3, 0.07, 36.0, 121.0, 0.9982, 3.37, 0.49, 9.4]","[4.00000000e+00 2.00000000e-01 9.82195446e-01 6.70000000e+00
 7.00000000e-02 3.60000000e+01 1.21000000e+02 9.98200000e-01
 3.37000000e+00 4.90000000e-01 9.40000000e+00]",0.432195446466106,0.432195446466106,0.0263392925262451,0,0,0.432195446466106,0
"[7.3, 0.59, 0.26, 7.2, 0.07, 35.0, 121.0, 0.9981, 3.37, 0.49, 9.4]","[4.00000000e+00 2.00000000e-01 9.86729387e-01 6.70000000e+00
 7.00000000e-02 3.50000000e+01 1.21000000e+02 9.98100000e-01
 3.37000000e+00 4.90000000e-01 9.40000000e+00]",0.436729386741698,0.436729386741698,0.0326223373413085,0,0,0.436729386741698,0
"[7.8, 0.63, 0.48, 1.7, 0.1, 14.0, 96.0, 0.9961, 3.19, 0.62, 9.5]","[ 4.          0.2         0.70875889  6.7         0.1        14.
 96.          0.9961      3.19        0.62        9.5       ]",0.158758894946922,0.158758894946922,0.0232257843017578,0,0,0.158758894946922,0
"[6.8, 0.64, 0.1, 2.1, 0.085, 18.0, 101.0, 0.9956, 3.34, 0.52, 10.2]","[4.00000000e+00 2.00000000e-01 7.88314445e-01 6.70000000e+00
 8.50000000e-02 1.80000000e+01 1.01000000e+02 9.95600000e-01
 3.34000000e+00 5.20000000e-01 1.02000000e+01]",0.238314444888615,0.238314444888615,0.022839069366455,0,0,0.238314444888615,0
"[7.3, 0.55, 0.03, 1.6, 0.072, 17.0, 42.0, 0.9956, 3.37, 0.48, 9.0]","[ 4.          0.2         1.18518138  6.7         0.072      17.
 42.          0.9956      3.37        0.48        9.        ]",0.635181381209757,0.635181381209757,0.0224299430847167,0,0,0.635181381209757,0
"[6.8, 0.63, 0.07, 2.1, 0.089, 11.0, 44.0, 0.9953, 3.47, 0.55, 10.4]","[ 4.          0.2         0.91675273  6.7         0.089      11.
 44.          0.9953      3.47        0.55       10.4       ]",0.366752730151536,0.366752730151536,0.0485835075378418,0,0,0.366752730151536,0
"[7.9, 0.885, 0.03, 1.8, 0.0579999999999999, 4.0, 8.0, 0.9972, 3.36, 0.33, 9.1]","[4.         0.2        1.33287434 6.7        0.058      4.
 8.         0.9972     3.36       0.33       9.1       ]",0.782874336710872,0.782874336710872,0.0201363563537597,0,0,0.782874336710872,0
"[8.0, 0.42, 0.17, 2.0, 0.073, 6.0, 18.0, 0.9972, 3.29, 0.61, 9.2]","[ 4.          0.2         0.83788139  6.7         0.073       6.
 18.          0.9972      3.29        0.61        9.2       ]",0.287881392765447,0.287881392765447,0.0599746704101562,0,0,0.287881392765447,0
"[8.0, 0.42, 0.17, 2.0, 0.073, 6.0, 18.0, 0.9972, 3.29, 0.61, 9.2]","[ 4.          0.2         0.83788139  6.7         0.073       6.
 18.          0.9972      3.29        0.61        9.2       ]",0.287881392765447,0.287881392765447,0.0531725883483886,0,0,0.287881392765447,0
"[7.3, 0.38, 0.21, 2.0, 0.08, 7.0, 35.0, 0.9961, 3.33, 0.47, 9.5]","[ 4.         0.2        1.0612548  6.7        0.08       7.
 35.         0.9961     3.33       0.47       9.5      ]",0.511254801456698,0.511254801456698,0.0209360122680664,0,0,0.511254801456698,0
"[7.3, 0.38, 0.21, 2.0, 0.08, 7.0, 35.0, 0.9961, 3.33, 0.47, 9.5]","[ 4.         0.2        1.0612548  6.7        0.08       7.
 35.         0.9961     3.33       0.47       9.5      ]",0.511254801456698,0.511254801456698,0.0290381908416748,0,0,0.511254801456698,0
"[7.5, 0.52, 0.42, 2.3, 0.087, 8.0, 38.0, 0.9972, 3.58, 0.61, 10.5]","[ 4.          0.2         0.97060823  6.7         0.087       8.
 38.          0.9972      3.58        0.61       10.5       ]",0.420608225329607,0.420608225329607,0.0252056121826171,0,0,0.420608225329607,0
"[7.0, 0.805, 0.0, 2.5, 0.068, 7.0, 20.0, 0.9969, 3.48, 0.56, 9.6]","[ 4.          0.2         1.06514922  6.7         0.068       7.
 20.          0.9969      3.48        0.56        9.6       ]",0.515149217946061,0.515149217946061,0.031005859375,0,0,0.515149217946061,0
"[8.9, 0.61, 0.49, 2.0, 0.27, 23.0, 110.0, 0.9972, 3.12, 1.02, 9.3]","[  4.           0.2          0.91074545   6.7          0.27
  23.         110.           0.9972       3.12         1.02
   9.3       ]",0.360745446967963,0.360745446967963,0.0380487442016601,0,0,0.360745446967963,0
"[7.2, 0.73, 0.02, 2.5, 0.076, 16.0, 42.0, 0.9972, 3.44, 0.52, 9.3]","[ 4.          0.2         1.16729974  6.7         0.076      16.
 42.          0.9972      3.44        0.52        9.3       ]",0.617299739806329,0.617299739806329,0.0456247329711914,0,0,0.617299739806329,0
"[6.8, 0.61, 0.2, 1.8, 0.077, 11.0, 65.0, 0.9971, 3.54, 0.58, 9.3]","[ 4.          0.2         1.27577948  6.7         0.077      11.
 65.          0.9971      3.54        0.58        9.3       ]",0.725779479468262,0.725779479468262,0.0253684520721435,0,0,0.725779479468262,0
"[6.7, 0.62, 0.21, 1.9, 0.079, 8.0, 62.0, 0.997, 3.52, 0.58, 9.3]","[ 4.          0.2         1.26607142  6.7         0.079       8.
 62.          0.997       3.52        0.58        9.3       ]",0.716071424349585,0.716071424349585,0.0212278366088867,0,0,0.716071424349585,0
"[8.9, 0.31, 0.57, 2.0, 0.111, 26.0, 85.0, 0.9971, 3.26, 0.53, 9.7]","[ 4.          0.2         0.89405549  6.7         0.111      26.
 85.          0.9971      3.26        0.53        9.7       ]",0.344055486507887,0.344055486507887,0.0224571228027343,0,0,0.344055486507887,0
"[7.4, 0.39, 0.48, 2.0, 0.0819999999999999, 14.0, 67.0, 0.9972, 3.34, 0.55, 9.2]","[ 4.        0.2       1.043353  6.7       0.082    14.       67.
  0.9972    3.34      0.55      9.2     ]",0.493353004087505,0.493353004087505,0.0402429103851318,0,0,0.493353004087505,0
"[7.7, 0.705, 0.1, 2.6, 0.084, 9.0, 26.0, 0.9976, 3.39, 0.49, 9.7]","[ 4.          0.2         1.07174376  6.7         0.084       9.
 26.          0.9976      3.39        0.49        9.7       ]",0.521743756863621,0.521743756863621,0.0715792179107666,0,0,0.521743756863621,0
"[7.9, 0.5, 0.33, 2.0, 0.084, 15.0, 143.0, 0.9968, 3.2, 0.55, 9.5]","[4.00000000e+00 2.00000000e-01 7.63067424e-01 6.70000000e+00
 8.40000000e-02 1.50000000e+01 1.43000000e+02 9.96800000e-01
 3.20000000e+00 5.50000000e-01 9.50000000e+00]",0.213067423974940,0.213067423974940,0.0546281337738037,0,0,0.213067423974940,0
"[7.9, 0.49, 0.32, 1.9, 0.0819999999999999, 17.0, 144.0, 0.9968, 3.2, 0.55, 9.5]","[4.00000000e+00 2.00000000e-01 7.44094521e-01 6.70000000e+00
 8.20000000e-02 1.70000000e+01 1.44000000e+02 9.96800000e-01
 3.20000000e+00 5.50000000e-01 9.50000000e+00]",0.194094521238189,0.194094521238189,0.0449957847595214,0,0,0.194094521238189,0
"[6.4, 0.37, 0.25, 1.9, 0.074, 21.0, 49.0, 0.9974, 3.57, 0.62, 9.8]","[ 4.          0.2         1.03833297  6.7         0.074      21.
 49.          0.9974      3.57        0.62        9.8       ]",0.488332972087274,0.488332972087274,0.0366482734680175,0,0,0.488332972087274,0
"[6.8, 0.63, 0.12, 3.8, 0.099, 16.0, 126.0, 0.9969, 3.28, 0.61, 9.5]","[4.00000000e+00 2.00000000e-01 8.68007087e-01 6.70000000e+00
 9.90000000e-02 1.60000000e+01 1.26000000e+02 9.96900000e-01
 3.28000000e+00 6.10000000e-01 9.50000000e+00]",0.318007086901214,0.318007086901214,0.0259571075439453,0,0,0.318007086901214,0
"[7.6, 0.55, 0.21, 2.2, 0.071, 7.0, 28.0, 0.9964, 3.28, 0.55, 9.7]","[ 4.          0.2         0.74539189  6.7         0.071       7.
 28.          0.9964      3.28        0.55        9.7       ]",0.195391888231893,0.195391888231893,0.0550160408020019,0,0,0.195391888231893,0
"[7.6, 0.55, 0.21, 2.2, 0.071, 7.0, 28.0, 0.9964, 3.28, 0.55, 9.7]","[ 4.          0.2         0.74539189  6.7         0.071       7.
 28.          0.9964      3.28        0.55        9.7       ]",0.195391888231893,0.195391888231893,0.023341417312622,0,0,0.195391888231893,0
"[7.8, 0.59, 0.33, 2.0, 0.074, 24.0, 120.0, 0.9968, 3.25, 0.54, 9.4]","[4.00000000e+00 2.00000000e-01 7.87574299e-01 6.70000000e+00
 7.40000000e-02 2.40000000e+01 1.20000000e+02 9.96800000e-01
 3.25000000e+00 5.40000000e-01 9.40000000e+00]",0.237574299454392,0.237574299454392,0.0726866722106933,0,0,0.237574299454392,0
"[7.3, 0.58, 0.3, 2.4, 0.074, 15.0, 55.0, 0.9968, 3.46, 0.59, 10.2]","[ 4.          0.2         0.80997799  6.7         0.074      15.
 55.          0.9968      3.46        0.59       10.2       ]",0.259977991159562,0.259977991159562,0.0246319770812988,0,0,0.259977991159562,0
"[6.9, 1.09, 0.06, 2.1, 0.061, 12.0, 31.0, 0.9948, 3.51, 0.43, 11.4]","[ 4.          0.2         0.69134593  6.7         0.061      12.
 31.          0.9948      3.51        0.43       11.4       ]",0.141345930809111,0.141345930809111,0.034632921218872,0,0,0.141345930809111,0
"[7.0, 0.42, 0.35, 1.6, 0.088, 16.0, 39.0, 0.9961, 3.34, 0.55, 9.2]","[ 4.          0.2         1.05431344  6.7         0.088      16.
 39.          0.9961      3.34        0.55        9.2       ]",0.504313443901448,0.504313443901448,0.0200974941253662,0,0,0.504313443901448,0
"[7.0, 0.43, 0.36, 1.6, 0.089, 14.0, 37.0, 0.99615, 3.34, 0.56, 9.2]","[ 4.          0.2         1.05236977  6.7         0.089      14.
 37.          0.99615     3.34        0.56        9.2       ]",0.502369769961880,0.502369769961880,0.0306663513183593,0,0,0.502369769961880,0
"[7.8, 0.57, 0.31, 1.8, 0.069, 26.0, 120.0, 0.99625, 3.29, 0.53, 9.3]","[4.00000000e+00 2.00000000e-01 8.64134404e-01 6.70000000e+00
 6.90000000e-02 2.60000000e+01 1.20000000e+02 9.96250000e-01
 3.29000000e+00 5.30000000e-01 9.30000000e+00]",0.314134404445670,0.314134404445670,0.0237784385681152,0,0,0.314134404445670,0
"[7.8, 0.44, 0.28, 2.7, 0.1, 18.0, 95.0, 0.9966, 3.22, 0.67, 9.4]","[ 4.          0.2         0.69421777  6.7         0.1        18.
 95.          0.9966      3.22        0.67        9.4       ]",0.144217772958311,0.144217772958311,0.0204722881317138,0,0,0.144217772958311,0
"[8.0, 0.725, 0.24, 2.8, 0.083, 10.0, 62.0, 0.99685, 3.35, 0.56, 10.0]","[ 4.          0.2         0.81342643  6.7         0.083      10.
 62.          0.99685     3.35        0.56       10.        ]",0.263426425719522,0.263426425719522,0.0580673217773437,0,0,0.263426425719522,0
"[8.2, 0.57, 0.26, 2.2, 0.06, 28.0, 65.0, 0.9959, 3.3, 0.43, 10.1]","[4.000000e+00 2.000000e-01 6.993881e-01 6.700000e+00 6.000000e-02
 2.800000e+01 6.500000e+01 9.959000e-01 3.300000e+00 4.300000e-01
 1.010000e+01]",0.149388099616284,0.149388099616284,0.0236320495605468,0,0,0.149388099616284,0
"[8.1, 0.725, 0.22, 2.2, 0.072, 11.0, 41.0, 0.9967, 3.36, 0.55, 9.1]","[ 4.         0.2        1.0567129  6.7        0.072     11.
 41.         0.9967     3.36       0.55       9.1      ]",0.506712898462595,0.506712898462595,0.0284271240234375,0,0,0.506712898462595,0
"[7.5, 0.49, 0.19, 1.9, 0.076, 10.0, 44.0, 0.9957, 3.39, 0.54, 9.7]","[ 4.          0.2         0.95896931  6.7         0.076      10.
 44.          0.9957      3.39        0.54        9.7       ]",0.408969309331699,0.408969309331699,0.0321745872497558,0,0,0.408969309331699,0
"[7.8, 0.53, 0.33, 2.4, 0.08, 24.0, 144.0, 0.99655, 3.3, 0.6, 9.5]","[4.00000000e+00 2.00000000e-01 7.88337861e-01 6.70000000e+00
 8.00000000e-02 2.40000000e+01 1.44000000e+02 9.96550000e-01
 3.30000000e+00 6.00000000e-01 9.50000000e+00]",0.238337861084849,0.238337861084849,0.0573830604553222,0,0,0.238337861084849,0
"[7.8, 0.34, 0.37, 2.0, 0.0819999999999999, 24.0, 58.0, 0.9964, 3.34, 0.59, 9.4]","[ 4.          0.2         0.87172753  6.7         0.082      24.
 58.          0.9964      3.34        0.59        9.4       ]",0.321727533390768,0.321727533390768,0.0416769981384277,0,0,0.321727533390768,0
"[7.4, 0.53, 0.26, 2.0, 0.1009999999999999, 16.0, 72.0, 0.9957, 3.15, 0.57, 9.4]","[ 4.          0.2         0.73739267  6.7         0.101      16.
 72.          0.9957      3.15        0.57        9.4       ]",0.187392671799784,0.187392671799784,0.0504570007324218,0,0,0.187392671799784,0
"[6.8, 0.61, 0.04, 1.5, 0.057, 5.0, 10.0, 0.99525, 3.42, 0.6, 9.5]","[ 4.          0.2         0.88693311  6.7         0.057       5.
 10.          0.99525     3.42        0.6         9.5       ]",0.336933114216126,0.336933114216126,0.0493812561035156,0,0,0.336933114216126,0
"[9.0, 0.82, 0.14, 2.6, 0.089, 9.0, 23.0, 0.9984, 3.39, 0.63, 9.8]","[ 4.          0.2         0.85213776  6.7         0.089       9.
 23.          0.9984      3.39        0.63        9.8       ]",0.302137764121140,0.302137764121140,0.0234301090240478,0,0,0.302137764121140,0
"[6.9, 0.52, 0.25, 2.6, 0.081, 10.0, 37.0, 0.99685, 3.46, 0.5, 11.0]","[ 4.          0.2         0.74545325  6.7         0.081      10.
 37.          0.99685     3.46        0.5        11.        ]",0.195453254079755,0.195453254079755,0.0225124359130859,0,0,0.195453254079755,0
"[8.0, 0.38, 0.06, 1.8, 0.078, 12.0, 49.0, 0.99625, 3.37, 0.52, 9.9]","[ 4.          0.2         0.89739472  6.7         0.078      12.
 49.          0.99625     3.37        0.52        9.9       ]",0.347394718701310,0.347394718701310,0.02227783203125,0,0,0.347394718701310,0
"[8.5, 0.37, 0.2, 2.8, 0.09, 18.0, 58.0, 0.998, 3.34, 0.7, 9.6]","[ 4.          0.2         0.70933086  6.7         0.09       18.
 58.          0.998       3.34        0.7         9.6       ]",0.159330864119967,0.159330864119967,0.02718186378479,0,0,0.159330864119967,0
"[6.9, 0.52, 0.25, 2.6, 0.081, 10.0, 37.0, 0.99685, 3.46, 0.5, 11.0]","[ 4.          0.2         0.74545325  6.7         0.081      10.
 37.          0.99685     3.46        0.5        11.        ]",0.195453254079755,0.195453254079755,0.0235171318054199,0,0,0.195453254079755,0
"[8.2, 1.0, 0.09, 2.3, 0.065, 7.0, 37.0, 0.99685, 3.32, 0.55, 9.0]","[ 4.          0.2         1.00268459  6.7         0.065       7.
 37.          0.99685     3.32        0.55        9.        ]",0.452684586344051,0.452684586344051,0.0212984085083007,0,0,0.452684586344051,0
"[7.2, 0.63, 0.0, 1.9, 0.0969999999999999, 14.0, 38.0, 0.99675, 3.37, 0.58, 9.0]","[ 4.          0.2         1.17553221  6.7         0.097      14.
 38.          0.99675     3.37        0.58        9.        ]",0.625532214855885,0.625532214855885,0.0220105648040771,0,0,0.625532214855885,0
"[7.2, 0.63, 0.0, 1.9, 0.0969999999999999, 14.0, 38.0, 0.99675, 3.37, 0.58, 9.0]","[ 4.          0.2         1.17553221  6.7         0.097      14.
 38.          0.99675     3.37        0.58        9.        ]",0.625532214855885,0.625532214855885,0.0374257564544677,0,0,0.625532214855885,0
"[7.2, 0.645, 0.0, 1.9, 0.0969999999999999, 15.0, 39.0, 0.99675, 3.37, 0.58, 9.2]","[ 4.          0.2         1.10852037  6.7         0.097      15.
 39.          0.99675     3.37        0.58        9.2       ]",0.558520374556509,0.558520374556509,0.0294933319091796,0,0,0.558520374556509,0
"[7.2, 0.63, 0.0, 1.9, 0.0969999999999999, 14.0, 38.0, 0.99675, 3.37, 0.58, 9.0]","[ 4.          0.2         1.17553221  6.7         0.097      14.
 38.          0.99675     3.37        0.58        9.        ]",0.625532214855885,0.625532214855885,0.0208396911621093,0,0,0.625532214855885,0
"[8.2, 1.0, 0.09, 2.3, 0.065, 7.0, 37.0, 0.99685, 3.32, 0.55, 9.0]","[ 4.          0.2         1.00268459  6.7         0.065       7.
 37.          0.99685     3.32        0.55        9.        ]",0.452684586344051,0.452684586344051,0.0208358764648437,0,0,0.452684586344051,0
"[7.1, 0.68, 0.07, 1.9, 0.075, 16.0, 51.0, 0.99685, 3.38, 0.52, 9.5]","[ 4.          0.2         1.00639697  6.7         0.075      16.
 51.          0.99685     3.38        0.52        9.5       ]",0.456396968822278,0.456396968822278,0.0200858116149902,0,0,0.456396968822278,0
"[8.2, 0.6, 0.17, 2.3, 0.072, 11.0, 73.0, 0.9963, 3.2, 0.45, 9.3]","[4.00000000e+00 2.00000000e-01 9.01541829e-01 6.70000000e+00
 7.20000000e-02 1.10000000e+01 7.30000000e+01 9.96300000e-01
 3.20000000e+00 4.50000000e-01 9.30000000e+00]",0.351541828865825,0.351541828865825,0.0326952934265136,0,0,0.351541828865825,0
"[7.7, 0.53, 0.06, 1.7, 0.074, 9.0, 39.0, 0.99615, 3.35, 0.48, 9.8]","[ 4.          0.2         0.94519726  6.7         0.074       9.
 39.          0.99615     3.35        0.48        9.8       ]",0.395197257682862,0.395197257682862,0.0217475891113281,0,0,0.395197257682862,0
"[7.1, 0.6, 0.0, 1.8, 0.074, 16.0, 34.0, 0.9972, 3.47, 0.7, 9.9]","[ 4.          0.2         0.73957125  6.7         0.074      16.
 34.          0.9972      3.47        0.7         9.9       ]",0.189571252519347,0.189571252519347,0.0231938362121582,0,0,0.189571252519347,0
"[7.7, 0.775, 0.42, 1.9, 0.092, 8.0, 86.0, 0.9959, 3.23, 0.59, 9.5]","[ 4.          0.2         0.79925639  6.7         0.092       8.
 86.          0.9959      3.23        0.59        9.5       ]",0.249256393349508,0.249256393349508,0.0557286739349365,0,0,0.249256393349508,0
"[7.1, 0.6, 0.0, 1.8, 0.074, 16.0, 34.0, 0.9972, 3.47, 0.7, 9.9]","[ 4.          0.2         0.73957125  6.7         0.074      16.
 34.          0.9972      3.47        0.7         9.9       ]",0.189571252519347,0.189571252519347,0.0441181659698486,0,0,0.189571252519347,0
"[8.0, 0.57, 0.23, 3.2, 0.073, 17.0, 119.0, 0.99675, 3.26, 0.57, 9.3]","[4.00000000e+00 2.00000000e-01 8.15234212e-01 6.70000000e+00
 7.30000000e-02 1.70000000e+01 1.19000000e+02 9.96750000e-01
 3.26000000e+00 5.70000000e-01 9.30000000e+00]",0.265234211951904,0.265234211951904,0.0314786434173584,0,0,0.265234211951904,0
"[9.4, 0.34, 0.37, 2.2, 0.075, 5.0, 13.0, 0.998, 3.22, 0.62, 9.2]","[ 4.          0.2         0.72168124  6.7         0.075       5.
 13.          0.998       3.22        0.62        9.2       ]",0.171681238178338,0.171681238178338,0.0229780673980712,0,0,0.171681238178338,0
"[6.6, 0.695, 0.0, 2.1, 0.075, 12.0, 56.0, 0.9968, 3.49, 0.67, 9.2]","[ 4.         0.2        1.0711814  6.7        0.075     12.
 56.         0.9968     3.49       0.67       9.2      ]",0.521181403243408,0.521181403243408,0.035027265548706,0,0,0.521181403243408,0
"[7.7, 0.41, 0.76, 1.8, 0.611, 8.0, 45.0, 0.9968, 3.06, 1.26, 9.4]","[ 4.          0.2         2.24870335  6.7         0.611       8.
 45.          0.9968      3.06        1.26        9.4       ]",1.698703347293110,1.698703347293110,0.0229122638702392,0,0,1.698703347293110,0
"[7.9, 0.33, 0.23, 1.7, 0.077, 18.0, 45.0, 0.99625, 3.29, 0.65, 9.3]","[ 4.          0.2         0.72613762  6.7         0.077      18.
 45.          0.99625     3.29        0.65        9.3       ]",0.176137616221794,0.176137616221794,0.0306067466735839,0,0,0.176137616221794,0
"[7.0, 0.975, 0.04, 2.0, 0.087, 12.0, 67.0, 0.99565, 3.35, 0.6, 9.4]","[ 4.          0.2         0.95708065  6.7         0.087      12.
 67.          0.99565     3.35        0.6         9.4       ]",0.407080647760718,0.407080647760718,0.0207705497741699,0,0,0.407080647760718,0
"[8.0, 0.52, 0.03, 1.7, 0.07, 10.0, 35.0, 0.99575, 3.34, 0.57, 10.0]","[ 4.          0.2         0.70253449  6.7         0.07       10.
 35.          0.99575     3.34        0.57       10.        ]",0.152534486666176,0.152534486666176,0.0310604572296142,0,0,0.152534486666176,0
"[8.1, 0.87, 0.0, 3.3, 0.096, 26.0, 61.0, 1.00025, 3.6, 0.72, 9.8]","[ 4.          0.2         1.03157201  6.7         0.096      26.
 61.          1.00025     3.6         0.72        9.8       ]",0.481572008980878,0.481572008980878,0.0335583686828613,0,0,0.481572008980878,0
"[6.9, 0.54, 0.04, 3.0, 0.077, 7.0, 27.0, 0.9987, 3.69, 0.91, 9.4]","[ 4.          0.2         0.98550231  6.7         0.077       7.
 27.          0.9987      3.69        0.91        9.4       ]",0.435502309549862,0.435502309549862,0.0209448337554931,0,0,0.435502309549862,0
"[8.4, 0.715, 0.2, 2.4, 0.076, 10.0, 38.0, 0.99735, 3.31, 0.64, 9.4]","[ 4.          0.2         0.76847973  6.7         0.076      10.
 38.          0.99735     3.31        0.64        9.4       ]",0.218479730030247,0.218479730030247,0.0218253135681152,0,0,0.218479730030247,0
"[7.5, 0.65, 0.18, 7.0, 0.088, 27.0, 94.0, 0.99915, 3.38, 0.77, 9.4]","[4.00000000e+00 2.00000000e-01 6.95393396e-01 6.70000000e+00
 8.80000000e-02 2.70000000e+01 9.40000000e+01 9.99150000e-01
 3.38000000e+00 7.70000000e-01 9.40000000e+00]",0.145393396335376,0.145393396335376,0.0213458538055419,0,0,0.145393396335376,0
"[6.9, 0.54, 0.04, 3.0, 0.077, 7.0, 27.0, 0.9987, 3.69, 0.91, 9.4]","[ 4.          0.2         0.98550231  6.7         0.077       7.
 27.          0.9987      3.69        0.91        9.4       ]",0.435502309549862,0.435502309549862,0.0341832637786865,0,0,0.435502309549862,0
"[7.7, 0.27, 0.68, 3.5, 0.358, 5.0, 10.0, 0.9972, 3.25, 1.08, 9.9]","[ 4.          0.2         1.33869675  6.7         0.358       5.
 10.          0.9972      3.25        1.08        9.9       ]",0.788696745650897,0.788696745650897,0.0335204601287841,0,0,0.788696745650897,0
"[7.6, 0.52, 0.12, 3.0, 0.067, 12.0, 53.0, 0.9971, 3.36, 0.57, 9.1]","[ 4.          0.2         1.00069191  6.7         0.067      12.
 53.          0.9971      3.36        0.57        9.1       ]",0.450691909287822,0.450691909287822,0.0225546360015869,0,0,0.450691909287822,0
"[11.0, 0.2, 0.48, 2.0, 0.3429999999999999, 6.0, 18.0, 0.9979, 3.3, 0.71, 10.5]","[ 4.          0.2         1.71154062  6.7         0.343       6.
 18.          0.9979      3.3         0.71       10.5       ]",1.161540619464254,1.161540619464254,0.0194451808929443,0,0,1.161540619464254,0
"[6.9, 0.36, 0.25, 2.4, 0.098, 5.0, 16.0, 0.9964, 3.41, 0.6, 10.1]","[ 4.          0.2         0.89905018  6.7         0.098       5.
 16.          0.9964      3.41        0.6        10.1       ]",0.349050184568244,0.349050184568244,0.0211668014526367,0,0,0.349050184568244,0
"[7.1, 0.63, 0.06, 2.0, 0.083, 8.0, 29.0, 0.99855, 3.67, 0.73, 9.6]","[ 4.          0.2         1.19136807  6.7         0.083       8.
 29.          0.99855     3.67        0.73        9.6       ]",0.641368066047055,0.641368066047055,0.0198538303375244,0,0,0.641368066047055,0
